CPU Time,Time,AccX(G),AccY(G),AccZ(G),Ambient(degC),Humidity(%),Pressure(hPa),Acquisition Frequency,V_bat_1,V_bat_2,I_bat,T_bat_1,T_bat_2,Ambient_Temp,SoC_value
1638891434.6197171,2021-12-07 10:37:14.619661,-0.122,0.020,1.017,19.429,18.912,1011.141,21.039,24.522,12.218,0.702,22.576,22.668,23.211,-774.85
1638891435.6119726,2021-12-07 10:37:15.611921,-0.124,0.022,1.025,19.429,18.912,1011.141,27.761,24.522,12.218,0.702,22.576,22.668,23.211,-774.85
1638891436.6422393,2021-12-07 10:37:16.642188,-0.124,0.026,1.019,19.429,18.912,1011.141,15.354,24.522,12.218,0.702,22.576,22.668,23.211,-774.85
1638891437.6173553,2021-12-07 10:37:17.617305,-0.112,0.020,1.025,19.418,18.968,1011.134,25.549,24.522,12.23,0.702,22.576,22.668,23.211,-774.85
1638891438.6457374,2021-12-07 10:37:18.645683,-0.127,0.023,1.019,19.418,18.968,1011.134,15.074,24.522,12.23,0.62,22.576,22.668,23.211,-774.85
1638891439.617498,2021-12-07 10:37:19.617451,-0.124,0.021,1.020,19.418,18.968,1011.134,27.084,24.522,12.23,0.62,22.639,22.734,23.249,-774.85
1638891440.6186771,2021-12-07 10:37:20.618628,-0.122,0.024,1.019,19.418,18.968,1011.134,27.017,24.522,12.23,0.702,22.639,22.734,23.249,-774.85
1638891441.646813,2021-12-07 10:37:21.646765,-0.125,0.022,1.021,19.418,18.968,1011.134,15.640,24.522,12.235,0.62,22.639,22.734,23.249,-774.85
1638891442.652469,2021-12-07 10:37:22.652422,-0.123,0.021,1.022,19.409,19.029,1011.132,14.587,24.511,12.23,0.62,22.702,22.801,23.287,-774.85
1638891443.6188285,2021-12-07 10:37:23.618796,-0.122,0.022,1.018,19.409,19.029,1011.132,29.553,24.511,12.23,0.62,22.702,22.801,23.287,-774.85
1638891444.6196856,2021-12-07 10:37:24.619643,-0.124,0.016,1.019,19.409,19.029,1011.132,29.714,24.5,12.23,0.62,22.702,22.801,23.287,-774.85
1638891445.6211667,2021-12-07 10:37:25.621126,-0.123,0.021,1.023,19.409,19.029,1011.132,29.331,24.5,12.23,0.62,22.639,22.734,23.249,-774.85
1638891446.6246004,2021-12-07 10:37:26.624560,-0.122,0.024,1.022,19.409,19.029,1011.132,27.511,24.511,12.23,0.538,22.639,22.734,23.249,-774.85
1638891447.6733677,2021-12-07 10:37:27.673322,-0.128,0.029,1.017,19.403,19.065,1011.132,11.918,24.511,12.23,0.538,22.639,22.734,23.249,-774.85
