CPU Time,Time,AccX(G),AccY(G),AccZ(G),Ambient(degC),Humidity(%),Pressure(hPa),Acquisition Frequency,V_bat_1,V_bat_2,I_bat,T_bat_1,T_bat_2,Ambient_Temp,SoC_value
1633624035.7696843,2021-10-07 12:27:15.769654,-0.076,0.025,1.018,21.536,41.014,1012.005,7.440,23.835,11.487,0.004,24.466,25.206,24.436,52.363
1633624036.7834215,2021-10-07 12:27:16.783386,-0.077,0.023,1.023,21.543,40.931,1012.008,6.778,23.835,11.487,0.17,24.529,25.139,24.474,52.363
1633624037.769997,2021-10-07 12:27:17.769948,-0.076,0.021,1.021,21.543,40.931,1012.008,7.492,23.814,11.498,0.17,24.718,25.54,24.551,52.363
1633624038.771216,2021-10-07 12:27:18.771185,-0.074,0.024,1.025,21.543,40.931,1012.008,7.457,23.845,11.513,0.004,24.34,25.273,24.436,52.363
1633624039.7715275,2021-10-07 12:27:19.771486,-0.076,0.022,1.024,21.543,40.931,1012.008,7.472,23.855,11.498,0.17,24.592,25.406,24.474,52.363
1633624040.773375,2021-10-07 12:27:20.773331,-0.077,0.024,1.023,21.543,40.931,1012.008,7.403,23.855,11.524,0.004,24.529,25.34,24.436,52.363
1633624041.7789366,2021-10-07 12:27:21.778903,-0.076,0.024,1.024,21.549,40.871,1012.006,7.140,23.845,11.498,0.17,24.466,25.34,24.436,52.363
1633624042.7802882,2021-10-07 12:27:22.780247,-0.078,0.020,1.023,21.549,40.871,1012.006,7.121,23.845,11.508,0.17,24.655,25.406,24.513,52.363
1633624043.7752426,2021-10-07 12:27:23.775200,-0.077,0.024,1.022,21.549,40.871,1012.006,7.419,23.855,11.513,0.087,24.34,25.406,24.513,52.363
1633624044.7753615,2021-10-07 12:27:24.775322,-0.077,0.025,1.023,21.549,40.871,1012.006,7.445,23.855,11.498,0.004,24.34,25.34,24.474,52.363
1633624045.7760873,2021-10-07 12:27:25.776056,-0.080,0.023,1.023,21.549,40.871,1012.006,7.446,23.865,11.498,-0.079,24.529,25.273,24.474,52.363
1633624046.775709,2021-10-07 12:27:26.775673,-0.073,0.027,1.023,21.555,40.836,1012.008,7.498,23.855,11.508,0.087,24.529,25.273,24.436,52.363
1633624047.776367,2021-10-07 12:27:27.776323,-0.074,0.026,1.023,21.555,40.836,1012.008,7.493,23.865,11.518,0.004,24.403,25.34,24.474,52.363
1633624048.7816243,2021-10-07 12:27:28.781586,-0.078,0.022,1.024,21.555,40.836,1012.008,7.243,23.835,11.498,0.087,24.34,25.34,24.436,52.363
1633624049.7792451,2021-10-07 12:27:29.779204,-0.078,0.026,1.024,21.555,40.836,1012.008,7.406,23.835,11.498,0.17,24.592,25.54,24.551,52.363
1633624050.779799,2021-10-07 12:27:30.779766,-0.076,0.024,1.024,21.555,40.836,1012.008,7.410,23.845,11.498,0.004,24.592,25.273,24.474,52.363
1633624051.7865322,2021-10-07 12:27:31.786482,-0.074,0.023,1.025,21.563,40.800,1012.012,7.087,23.845,11.518,0.087,24.529,25.273,24.321,52.363
1633624052.7799296,2021-10-07 12:27:32.779896,-0.076,0.026,1.019,21.563,40.800,1012.012,7.468,23.845,11.508,0.17,24.403,25.273,24.398,52.363
1633624053.7808342,2021-10-07 12:27:33.780798,-0.080,0.027,1.019,21.563,40.800,1012.012,7.449,23.814,11.477,0.17,24.655,25.674,24.628,52.363
1633624054.7917666,2021-10-07 12:27:34.791727,-0.075,0.026,1.025,21.563,40.800,1012.012,6.927,23.835,11.498,0.087,24.529,25.54,24.589,52.363
1633624055.786666,2021-10-07 12:27:35.786627,-0.077,0.025,1.021,21.563,40.800,1012.012,7.215,23.855,11.487,0.17,24.529,25.34,24.474,52.363
1633624056.7981782,2021-10-07 12:27:36.798136,-0.075,0.027,1.020,21.568,40.801,1012.005,6.693,23.835,11.498,0.087,24.34,25.273,24.513,52.363
1633624057.7930944,2021-10-07 12:27:37.793049,-0.078,0.026,1.023,21.568,40.801,1012.005,6.967,23.835,11.492,0.17,24.655,25.54,24.474,52.363
1633624058.7891958,2021-10-07 12:27:38.789157,-0.075,0.025,1.020,21.568,40.801,1012.005,7.197,23.845,11.498,0.17,24.529,25.406,24.436,52.363
1633624059.789895,2021-10-07 12:27:39.789851,-0.078,0.024,1.025,21.568,40.801,1012.005,7.195,23.824,11.492,0.17,24.529,25.54,24.513,52.363
1633624060.7848089,2021-10-07 12:27:40.784779,-0.075,0.023,1.023,21.568,40.801,1012.005,7.506,23.835,11.487,0.087,24.592,25.54,24.474,52.363
1633624061.7929957,2021-10-07 12:27:41.792953,-0.076,0.025,1.021,21.568,40.801,1012.005,7.114,23.845,11.492,0.087,24.34,25.206,24.513,52.363
1633624062.7754426,2021-10-07 12:27:42.775405,-0.076,0.024,1.021,21.574,40.789,1012.011,8.171,23.835,11.513,0.17,24.403,25.34,24.436,52.363
1633624063.7878485,2021-10-07 12:27:43.787810,-0.076,0.024,1.024,21.574,40.789,1012.011,7.454,23.845,11.492,0.17,24.403,25.34,24.513,52.363
1633624064.7878923,2021-10-07 12:27:44.787857,-0.079,0.026,1.025,21.574,40.789,1012.011,7.486,23.814,11.498,0.087,24.466,25.54,24.474,52.363
1633624065.7692509,2021-10-07 12:27:45.769211,-0.073,0.025,1.022,21.574,40.789,1012.011,8.758,23.865,11.508,0.087,24.529,25.273,24.474,52.363
1633624066.773916,2021-10-07 12:27:46.773882,-0.076,0.028,1.027,21.574,40.789,1012.011,8.479,23.814,11.477,0.17,24.718,25.607,24.513,52.363
1633624067.7755587,2021-10-07 12:27:47.775512,-0.077,0.027,1.023,21.578,40.784,1012.014,8.414,23.855,11.492,-0.079,24.655,25.54,24.513,52.363
1633624068.7706199,2021-10-07 12:27:48.770532,-0.076,0.023,1.023,21.578,40.784,1012.014,8.839,23.845,11.492,0.087,24.466,25.674,24.551,52.363
1633624069.7664297,2021-10-07 12:27:49.766394,-0.076,0.025,1.024,21.578,40.784,1012.014,9.240,23.865,11.508,0.004,24.529,25.406,24.474,52.363
1633624070.769266,2021-10-07 12:27:50.769226,-0.077,0.026,1.025,21.578,40.784,1012.014,9.063,23.845,11.477,0.087,24.718,25.674,24.551,52.363
1633624071.7757492,2021-10-07 12:27:51.775706,-0.074,0.022,1.021,21.578,40.784,1012.014,8.613,23.814,11.492,0.17,24.781,25.54,24.513,52.363
1633624072.7745914,2021-10-07 12:27:52.774549,-0.076,0.027,1.023,21.583,40.778,1012.009,8.759,23.845,11.498,0.087,24.529,25.54,24.474,52.363
1633624073.7756855,2021-10-07 12:27:53.775641,-0.075,0.024,1.020,21.583,40.778,1012.009,8.733,23.855,11.513,0.087,24.592,25.273,24.398,52.363
1633624074.7750735,2021-10-07 12:27:54.775032,-0.075,0.028,1.027,21.583,40.778,1012.009,8.843,23.835,11.498,-0.079,24.466,25.674,24.474,52.363
1633624075.785698,2021-10-07 12:27:55.785658,-0.074,0.027,1.023,21.583,40.778,1012.009,8.126,23.865,11.513,-0.079,24.466,25.273,24.474,52.363
1633624076.7771416,2021-10-07 12:27:56.777098,-0.079,0.024,1.019,21.583,40.778,1012.009,8.801,23.855,11.518,0.004,24.34,25.273,24.436,52.363
1633624077.7770913,2021-10-07 12:27:57.777059,-0.074,0.026,1.023,21.587,40.791,1012.012,8.866,23.835,11.508,0.004,24.403,25.406,24.474,52.363
1633624078.7744079,2021-10-07 12:27:58.774370,-0.077,0.023,1.023,21.587,40.791,1012.012,9.140,23.845,11.518,-0.162,24.718,25.406,24.551,52.363
1633624079.775712,2021-10-07 12:27:59.775676,-0.075,0.025,1.023,21.587,40.791,1012.012,9.098,23.824,11.513,0.087,24.466,25.34,24.436,52.363
1633624080.7925103,2021-10-07 12:28:00.792464,-0.076,0.026,1.026,21.587,40.791,1012.012,7.939,23.865,11.518,0.004,24.529,25.273,24.474,52.363
1633624081.7813628,2021-10-07 12:28:01.781322,-0.074,0.025,1.023,21.587,40.791,1012.012,8.770,23.804,11.477,0.17,24.718,25.874,24.551,52.363
1633624082.7780566,2021-10-07 12:28:02.778017,-0.075,0.022,1.022,21.591,40.761,1012.012,9.096,23.835,11.487,0.004,24.529,25.807,24.513,52.363
1633624083.7781792,2021-10-07 12:28:03.778136,-0.075,0.025,1.020,21.591,40.761,1012.012,9.143,23.824,11.487,0.17,24.466,25.54,24.513,52.363
1633624084.7823002,2021-10-07 12:28:04.782256,-0.076,0.024,1.023,21.591,40.761,1012.012,8.871,23.845,11.513,0.087,24.718,25.74,24.551,52.363
1633624085.7788846,2021-10-07 12:28:05.778844,-0.076,0.025,1.021,21.591,40.761,1012.012,9.215,23.794,11.492,0.17,24.718,25.34,24.513,52.363
1633624086.785751,2021-10-07 12:28:06.785708,-0.079,0.025,1.021,21.591,40.761,1012.012,8.723,23.855,11.498,0.17,24.592,25.54,24.474,52.363
1633624087.781534,2021-10-07 12:28:07.781499,-0.076,0.026,1.022,21.594,40.756,1012.006,9.114,23.814,11.487,0.004,24.34,25.273,24.513,52.363
1633624088.7784054,2021-10-07 12:28:08.778369,-0.075,0.025,1.026,21.594,40.756,1012.006,9.449,23.835,11.498,0.17,24.655,25.607,24.551,52.363
1633624089.7817566,2021-10-07 12:28:09.781720,-0.078,0.026,1.022,21.594,40.756,1012.006,9.220,23.835,11.498,0.004,24.403,25.473,24.398,52.363
1633624090.78739,2021-10-07 12:28:10.787344,-0.076,0.025,1.024,21.594,40.756,1012.006,8.822,23.824,11.498,0.087,24.592,25.607,24.474,52.363
1633624091.7886436,2021-10-07 12:28:11.788592,-0.075,0.022,1.020,21.594,40.756,1012.006,8.789,23.794,11.477,0.17,24.718,25.54,24.398,52.363
1633624092.7903013,2021-10-07 12:28:12.790259,-0.076,0.025,1.024,21.598,40.762,1012.010,8.722,23.835,11.487,0.17,24.718,25.54,24.513,52.363
1633624093.7924623,2021-10-07 12:28:13.792419,-0.076,0.023,1.020,21.598,40.762,1012.010,8.614,23.814,11.487,0.17,24.655,25.406,24.513,52.363
1633624094.7897353,2021-10-07 12:28:14.789697,-0.074,0.023,1.021,21.598,40.762,1012.010,8.885,23.835,11.498,0.087,24.592,25.473,24.513,52.363
1633624095.7871969,2021-10-07 12:28:15.787163,-0.074,0.026,1.023,21.598,40.762,1012.010,9.151,23.835,11.492,0.087,24.529,25.54,24.513,52.363
1633624096.7869525,2021-10-07 12:28:16.786925,-0.076,0.027,1.022,21.598,40.762,1012.010,9.235,23.814,11.487,0.17,24.655,25.54,24.551,52.363
1633624097.7945104,2021-10-07 12:28:17.794472,-0.077,0.023,1.023,21.602,40.732,1012.013,8.687,23.845,11.503,0.17,24.34,25.273,24.436,52.362
1633624098.764351,2021-10-07 12:28:18.764306,-0.077,0.022,1.027,21.602,40.732,1012.013,11.894,23.855,11.492,0.17,24.655,25.473,24.513,52.362
1633624099.7697842,2021-10-07 12:28:19.769736,-0.076,0.023,1.023,21.602,40.732,1012.013,11.292,23.804,11.472,0.17,24.718,25.607,24.589,52.362
1633624100.765769,2021-10-07 12:28:20.765732,-0.072,0.026,1.022,21.602,40.732,1012.013,11.983,23.804,11.482,0.17,24.718,25.607,24.513,52.362
1633624101.7783444,2021-10-07 12:28:21.778306,-0.077,0.024,1.023,21.602,40.732,1012.013,10.525,23.835,11.492,0.087,24.529,25.406,24.513,52.362
1633624102.7722356,2021-10-07 12:28:22.772197,-0.076,0.026,1.021,21.602,40.732,1012.013,11.362,23.804,11.487,0.17,24.718,25.607,24.551,52.362
1633624103.7708473,2021-10-07 12:28:23.770811,-0.076,0.023,1.025,21.605,40.727,1012.009,11.653,23.814,11.487,0.17,24.592,25.54,24.513,52.362
1633624104.7704031,2021-10-07 12:28:24.770259,-0.074,0.023,1.022,21.605,40.727,1012.009,11.825,23.824,11.487,0.17,24.592,25.54,24.551,52.362
1633624105.76585,2021-10-07 12:28:25.765810,-0.076,0.025,1.022,21.605,40.727,1012.009,12.633,23.845,11.498,0.17,24.655,25.674,24.513,52.362
1633624106.7722602,2021-10-07 12:28:26.772221,-0.076,0.023,1.022,21.605,40.727,1012.009,11.806,23.814,11.492,0.17,24.655,25.406,24.589,52.362
1633624107.7719982,2021-10-07 12:28:27.771960,-0.072,0.025,1.022,21.605,40.727,1012.009,11.951,23.804,11.477,0.17,24.718,25.607,24.551,52.362
1633624108.7774215,2021-10-07 12:28:28.777379,-0.078,0.027,1.024,21.608,40.733,1012.008,11.324,23.824,11.477,0.17,24.592,25.54,24.513,52.362
1633624109.7894492,2021-10-07 12:28:29.789411,-0.076,0.026,1.019,21.608,40.733,1012.008,10.056,23.845,11.492,0.17,24.529,25.674,24.474,52.362
1633624110.7788992,2021-10-07 12:28:30.778853,-0.075,0.025,1.021,21.608,40.733,1012.008,11.365,23.845,11.487,0.087,24.592,25.674,24.513,52.362
1633624111.780098,2021-10-07 12:28:31.780057,-0.077,0.025,1.020,21.608,40.733,1012.008,11.331,23.855,11.518,0.087,24.655,25.54,24.551,52.362
1633624112.7825756,2021-10-07 12:28:32.782525,-0.076,0.023,1.022,21.608,40.733,1012.008,11.137,23.824,11.498,0.004,24.403,25.54,24.551,52.362
1633624113.7839296,2021-10-07 12:28:33.783893,-0.077,0.024,1.024,21.610,40.709,1012.000,11.090,23.794,11.487,0.17,24.529,25.54,24.513,52.362
1633624114.7851086,2021-10-07 12:28:34.785051,-0.076,0.025,1.020,21.610,40.709,1012.000,11.055,23.814,11.492,0.17,24.403,25.54,24.513,52.362
1633624115.78378,2021-10-07 12:28:35.783744,-0.081,0.028,1.020,21.610,40.709,1012.000,11.335,23.855,11.498,0.087,24.466,25.54,24.513,52.362
1633624116.7815473,2021-10-07 12:28:36.781506,-0.075,0.024,1.020,21.610,40.709,1012.000,11.748,23.835,11.498,0.17,24.592,25.54,24.513,52.362
1633624117.784913,2021-10-07 12:28:37.784866,-0.074,0.023,1.023,21.610,40.709,1012.000,11.420,23.814,11.477,0.17,24.529,25.674,24.513,52.362
1633624118.7819362,2021-10-07 12:28:38.781900,-0.074,0.025,1.023,21.612,40.703,1012.008,11.946,23.804,11.477,0.17,24.718,25.54,24.513,52.362
1633624119.7877324,2021-10-07 12:28:39.787688,-0.077,0.024,1.021,21.612,40.703,1012.008,11.287,23.804,11.477,0.17,24.718,25.807,24.704,52.362
1633624120.7832677,2021-10-07 12:28:40.783231,-0.076,0.023,1.027,21.612,40.703,1012.008,12.017,23.814,11.472,0.17,24.655,25.941,24.551,52.362
1633624121.788981,2021-10-07 12:28:41.788943,-0.076,0.029,1.022,21.612,40.703,1012.008,11.357,23.835,11.492,0.17,24.592,25.473,24.551,52.362
1633624122.7869136,2021-10-07 12:28:42.786883,-0.074,0.023,1.022,21.612,40.703,1012.008,11.755,23.824,11.487,0.087,24.592,25.674,24.513,52.362
1633624123.7868917,2021-10-07 12:28:43.786863,-0.074,0.024,1.022,21.615,40.686,1012.009,11.873,23.845,11.513,0.17,24.403,25.607,24.513,52.362
1633624124.7927997,2021-10-07 12:28:44.792754,-0.075,0.024,1.025,21.615,40.686,1012.009,11.203,23.835,11.498,0.087,24.592,25.406,24.513,52.362
1633624125.7885177,2021-10-07 12:28:45.788481,-0.077,0.024,1.026,21.615,40.686,1012.009,11.894,23.845,11.487,0.17,24.466,25.273,24.551,52.362
1633624126.7650313,2021-10-07 12:28:46.764988,-0.077,0.022,1.019,21.615,40.686,1012.009,16.800,23.845,11.498,0.17,24.718,25.54,24.513,52.362
1633624127.7651706,2021-10-07 12:28:47.765089,-0.078,0.026,1.021,21.615,40.686,1012.009,17.046,23.835,11.487,0.004,24.655,25.54,24.513,52.362
1633624128.773032,2021-10-07 12:28:48.772987,-0.075,0.023,1.024,21.617,40.674,1012.009,15.260,23.845,11.487,0.17,24.529,25.54,24.513,52.362
1633624129.7683296,2021-10-07 12:28:49.768293,-0.076,0.027,1.024,21.617,40.674,1012.009,16.721,23.794,11.482,0.087,24.655,25.54,24.474,52.362
1633624130.7726192,2021-10-07 12:28:50.772582,-0.074,0.022,1.024,21.617,40.674,1012.009,15.850,23.814,11.492,0.087,24.718,25.54,24.436,52.362
1633624131.7736716,2021-10-07 12:28:51.773630,-0.079,0.028,1.023,21.617,40.674,1012.009,15.838,23.814,11.482,0.087,24.592,25.34,24.513,52.362
1633624132.775687,2021-10-07 12:28:52.775647,-0.076,0.020,1.022,21.617,40.674,1012.009,15.589,23.835,11.487,0.17,24.466,25.273,24.474,52.362
1633624133.777306,2021-10-07 12:28:53.777266,-0.073,0.025,1.022,21.620,40.686,1012.010,15.441,23.855,11.487,0.17,24.466,25.54,24.513,52.362
1633624134.776818,2021-10-07 12:28:54.776770,-0.077,0.022,1.022,21.620,40.686,1012.010,15.808,23.814,11.487,0.087,24.403,25.54,24.513,52.362
1633624135.7791898,2021-10-07 12:28:55.779150,-0.074,0.027,1.022,21.620,40.686,1012.010,15.476,23.824,11.492,0.087,24.529,25.34,24.436,52.362
1633624136.7805314,2021-10-07 12:28:56.780488,-0.076,0.025,1.022,21.620,40.686,1012.010,15.409,23.855,11.492,0.17,24.592,25.54,24.474,52.362
1633624137.780481,2021-10-07 12:28:57.780432,-0.077,0.022,1.023,21.620,40.686,1012.010,15.666,23.814,11.487,0.087,24.529,25.54,24.551,52.362
1633624138.7940009,2021-10-07 12:28:58.793971,-0.074,0.022,1.020,21.622,40.668,1011.999,13.100,23.814,11.492,0.087,24.718,25.54,24.474,52.362
1633624139.7865381,2021-10-07 12:28:59.786492,-0.074,0.027,1.021,21.622,40.668,1011.999,14.748,23.773,11.477,0.17,24.655,25.406,24.513,52.362
1633624140.779513,2021-10-07 12:29:00.779472,-0.078,0.022,1.020,21.622,40.668,1011.999,16.746,23.804,11.477,0.17,24.781,25.674,24.589,52.362
1633624141.7802968,2021-10-07 12:29:01.780251,-0.076,0.027,1.021,21.622,40.668,1011.999,16.839,23.855,11.508,0.004,24.34,25.54,24.436,52.362
1633624142.7814586,2021-10-07 12:29:02.781418,-0.073,0.024,1.021,21.622,40.668,1011.999,16.797,23.824,11.487,0.004,24.403,25.34,24.474,52.362
1633624143.8018122,2021-10-07 12:29:03.801770,-0.078,0.024,1.023,21.624,40.656,1012.000,12.670,23.835,11.487,0.17,24.403,25.34,24.513,52.362
1633624144.7841566,2021-10-07 12:29:04.784117,-0.075,0.023,1.022,21.624,40.656,1012.000,16.582,23.845,11.503,0.087,24.34,25.406,24.474,52.362
1633624145.7884483,2021-10-07 12:29:05.788404,-0.077,0.027,1.025,21.624,40.656,1012.000,15.725,23.835,11.487,0.17,24.592,25.54,24.513,52.362
1633624146.7847288,2021-10-07 12:29:06.784694,-0.075,0.025,1.021,21.624,40.656,1012.000,17.012,23.814,11.487,0.17,24.529,25.406,24.551,52.362
1633624147.7862208,2021-10-07 12:29:07.786183,-0.075,0.025,1.022,21.624,40.656,1012.000,16.864,23.845,11.487,0.17,24.466,25.54,24.474,52.362
1633624148.7873707,2021-10-07 12:29:08.787341,-0.074,0.020,1.022,21.624,40.656,1012.000,16.817,23.814,11.492,0.087,24.592,25.54,24.474,52.362
1633624149.7944012,2021-10-07 12:29:09.794363,-0.073,0.026,1.020,21.627,40.657,1011.989,15.289,23.804,11.498,0.087,24.403,25.54,24.513,52.362
1633624150.7932508,2021-10-07 12:29:10.793198,-0.075,0.023,1.022,21.627,40.657,1011.989,15.797,23.773,11.477,0.087,24.403,25.406,24.436,52.362
1633624151.7692466,2021-10-07 12:29:11.769209,-0.075,0.026,1.021,21.627,40.657,1011.989,26.196,23.814,11.487,0.17,24.655,25.406,24.398,52.362
1633624152.7666788,2021-10-07 12:29:12.766640,-0.079,0.026,1.021,21.627,40.657,1011.989,29.049,23.804,11.482,0.17,24.655,25.54,24.436,52.362
1633624153.8882494,2021-10-07 12:29:13.888205,-0.076,0.024,1.025,21.627,40.657,1011.989,6.455,23.804,11.477,0.17,24.655,25.807,24.513,52.362
1633624154.8743837,2021-10-07 12:29:14.874340,-0.073,0.037,1.021,21.629,40.651,1011.986,7.122,23.835,11.492,0.17,24.529,25.54,24.474,52.362
1633624155.8755379,2021-10-07 12:29:15.875499,-0.076,0.023,1.025,21.629,40.651,1011.986,7.093,23.824,11.492,0.17,24.529,25.674,24.474,52.362
1633624156.8730204,2021-10-07 12:29:16.872985,-0.073,0.026,1.022,21.629,40.651,1011.986,7.255,23.835,11.498,0.087,24.403,25.34,24.513,52.362
1633624157.8780587,2021-10-07 12:29:17.878013,-0.076,0.026,1.024,21.629,40.651,1011.986,7.034,23.804,11.477,0.17,24.655,25.674,24.628,52.362
1633624158.895869,2021-10-07 12:29:18.895824,-0.078,0.020,1.025,21.629,40.651,1011.986,6.284,23.804,11.487,0.17,24.655,25.607,24.551,52.362
1633624159.92697,2021-10-07 12:29:19.926932,-0.074,0.022,1.021,21.630,40.651,1011.971,5.274,23.855,11.498,0.17,24.466,25.34,24.436,52.362
1633624160.8702683,2021-10-07 12:29:20.870225,-0.076,0.026,1.028,21.630,40.651,1011.971,7.562,23.835,11.492,0.087,24.466,25.406,24.513,52.362
1633624161.8789408,2021-10-07 12:29:21.878892,-0.075,0.027,1.022,21.630,40.651,1011.971,7.136,23.835,11.513,0.087,24.592,25.54,24.474,52.362
1633624162.8782973,2021-10-07 12:29:22.878254,-0.075,0.023,1.022,21.630,40.651,1011.971,7.228,23.814,11.487,0.17,24.466,25.607,24.551,52.362
1633624163.880342,2021-10-07 12:29:23.880303,-0.076,0.024,1.026,21.630,40.651,1011.971,7.170,23.814,11.477,0.087,24.529,25.607,24.551,52.362
1633624164.8764818,2021-10-07 12:29:24.876443,-0.071,0.024,1.024,21.632,40.633,1011.964,7.409,23.835,11.482,0.17,24.529,25.674,24.513,52.362
1633624165.882499,2021-10-07 12:29:25.882454,-0.074,0.024,1.023,21.632,40.633,1011.964,7.124,23.835,11.498,0.17,24.403,25.607,24.513,52.362
1633624166.8679254,2021-10-07 12:29:26.867888,-0.079,0.025,1.023,21.632,40.633,1011.964,7.987,23.794,11.477,0.17,24.655,25.607,24.628,52.362
1633624167.8838363,2021-10-07 12:29:27.883792,-0.075,0.025,1.023,21.632,40.633,1011.964,7.122,23.845,11.498,0.17,24.466,25.54,24.551,52.362
1633624168.8825145,2021-10-07 12:29:28.882477,-0.078,0.023,1.022,21.632,40.633,1011.964,7.225,23.835,11.498,0.17,24.34,25.406,24.474,52.362
1633624169.8793094,2021-10-07 12:29:29.879278,-0.075,0.023,1.021,21.634,40.621,1011.964,7.431,23.814,11.482,0.17,24.718,25.807,24.589,52.362
1633624170.8807826,2021-10-07 12:29:30.880648,-0.077,0.027,1.022,21.634,40.621,1011.964,7.387,23.804,11.472,0.17,24.718,25.674,24.551,52.362
1633624171.8822753,2021-10-07 12:29:31.882244,-0.079,0.026,1.024,21.634,40.621,1011.964,7.331,23.835,11.487,0.087,24.655,25.406,24.474,52.362
1633624172.8812432,2021-10-07 12:29:32.881205,-0.076,0.026,1.025,21.634,40.621,1011.964,7.427,23.835,11.498,0.17,24.592,25.54,24.436,52.362
1633624173.8841639,2021-10-07 12:29:33.884140,-0.077,0.025,1.024,21.634,40.621,1011.964,7.300,23.794,11.487,0.087,24.655,25.607,24.513,52.362
1633624174.8874025,2021-10-07 12:29:34.887289,-0.078,0.024,1.024,21.636,40.628,1011.965,7.161,23.794,11.461,0.254,24.718,25.74,24.589,52.362
1633624175.8755922,2021-10-07 12:29:35.875546,-0.075,0.024,1.022,21.636,40.628,1011.965,7.865,23.814,11.508,0.17,24.655,25.607,24.513,52.362
1633624176.8847568,2021-10-07 12:29:36.884721,-0.075,0.023,1.026,21.636,40.628,1011.965,7.372,23.824,11.487,0.17,24.592,25.54,24.551,52.362
1633624177.8866112,2021-10-07 12:29:37.886571,-0.073,0.023,1.024,21.636,40.628,1011.965,7.304,23.835,11.492,0.17,24.592,25.406,24.513,52.362
1633624178.8849344,2021-10-07 12:29:38.884902,-0.074,0.026,1.024,21.636,40.628,1011.965,7.424,23.753,11.461,0.254,24.718,25.807,24.628,52.362
1633624179.8775637,2021-10-07 12:29:39.877519,-0.075,0.026,1.023,21.637,40.622,1011.963,7.890,23.855,11.492,0.17,24.655,25.674,24.551,52.362
1633624180.8910244,2021-10-07 12:29:40.890933,-0.076,0.024,1.022,21.637,40.622,1011.963,7.166,23.835,11.487,0.17,24.655,25.54,24.513,52.362
1633624181.8911362,2021-10-07 12:29:41.891096,-0.076,0.025,1.021,21.637,40.622,1011.963,7.197,23.804,11.472,0.17,24.529,25.674,24.589,52.362
1633624182.8899384,2021-10-07 12:29:42.889910,-0.077,0.025,1.023,21.637,40.622,1011.963,7.298,23.814,11.487,0.17,24.529,25.74,24.513,52.362
1633624183.8848808,2021-10-07 12:29:43.884845,-0.075,0.027,1.024,21.637,40.622,1011.963,7.618,23.835,11.487,0.087,24.592,25.607,24.513,52.362
1633624184.8948696,2021-10-07 12:29:44.894826,-0.077,0.024,1.024,21.638,40.628,1011.960,7.113,23.845,11.498,0.17,24.592,25.674,24.513,52.362
1633624185.8645852,2021-10-07 12:29:45.864554,-0.076,0.022,1.022,21.638,40.628,1011.960,9.116,23.835,11.482,0.087,24.466,25.674,24.551,52.362
1633624186.8708541,2021-10-07 12:29:46.870800,-0.076,0.027,1.022,21.638,40.628,1011.960,8.680,23.814,11.498,0.17,24.592,25.674,24.474,52.362
