CPU Time,Time,GPS time,Latitude,Lat. Direction,Longitude,Long. Direction,Num. Satellites,Speed(km/h)
1638891579.65135,2021-12-07 10:39:39.651325,15:39:35.0,35.77376816666667,N,-78.67671333333334,W,08,0.306
1638891579.6536703,2021-12-07 10:39:39.653657,15:39:36.0,35.773787666666664,N,-78.67673416666666,W,08,0.450
1638891579.6558354,2021-12-07 10:39:39.655822,15:39:37.0,35.77380566666667,N,-78.67675616666666,W,08,0.739
1638891579.658013,2021-12-07 10:39:39.658002,15:39:38.0,35.7738215,N,-78.6767775,W,08,1.400
1638891579.6607862,2021-12-07 10:39:39.660767,15:39:39.0,35.773839,N,-78.67680383333334,W,08,1.584
1638891584.6627784,2021-12-07 10:39:44.662766,15:39:40.0,35.77384933333333,N,-78.6768105,W,08,1.112
1638891584.663681,2021-12-07 10:39:44.663675,15:39:41.0,35.773864833333334,N,-78.67682966666666,W,08,1.039
1638891584.6645522,2021-12-07 10:39:44.664547,15:39:42.0,35.7738775,N,-78.6768425,W,08,0.800
1638891584.6654112,2021-12-07 10:39:44.665406,15:39:43.0,35.773888666666664,N,-78.67685333333333,W,08,0.742
1638891584.6662703,2021-12-07 10:39:44.666265,15:39:44.0,35.7738975,N,-78.676863,W,08,0.854
1638891589.6683311,2021-12-07 10:39:49.668309,15:39:45.0,35.7739085,N,-78.6768765,W,08,0.850
1638891589.670827,2021-12-07 10:39:49.670809,15:39:46.0,35.77391983333333,N,-78.6768905,W,08,0.788
1638891589.6730242,2021-12-07 10:39:49.673012,15:39:47.0,35.77392966666667,N,-78.67690166666667,W,08,0.717
1638891589.6751745,2021-12-07 10:39:49.675163,15:39:48.0,35.77393816666667,N,-78.67691216666667,W,08,0.840
1638891589.6773033,2021-12-07 10:39:49.677292,15:39:49.0,35.773945,N,-78.67692016666666,W,08,0.630
1638891594.680166,2021-12-07 10:39:54.680146,15:39:50.0,35.773950666666664,N,-78.67692666666667,W,08,0.817
1638891594.6819608,2021-12-07 10:39:54.681952,15:39:51.0,35.773952,N,-78.67692183333334,W,08,1.118
1638891594.683262,2021-12-07 10:39:54.683255,15:39:52.0,35.77396066666667,N,-78.67692416666667,W,08,1.953
1638891594.6846313,2021-12-07 10:39:54.684622,15:39:53.0,35.773967,N,-78.67693983333334,W,08,2.914
1638891594.6859455,2021-12-07 10:39:54.685938,15:39:54.0,35.77398066666667,N,-78.67699433333334,W,08,8.108
1638891599.6873827,2021-12-07 10:39:59.687371,15:39:55.0,35.77399783333333,N,-78.67702216666666,W,08,7.932
1638891599.6882951,2021-12-07 10:39:59.688290,15:39:56.0,35.77401583333334,N,-78.67705716666667,W,08,8.916
1638891599.6892262,2021-12-07 10:39:59.689220,15:39:57.0,35.774018833333336,N,-78.67705583333333,W,08,7.240
1638891599.6900985,2021-12-07 10:39:59.690093,15:39:58.0,35.77402216666667,N,-78.67705916666667,W,08,5.403
1638891599.6909602,2021-12-07 10:39:59.690955,15:39:59.0,35.7740265,N,-78.67706666666666,W,08,3.832
1638891604.6930573,2021-12-07 10:40:04.693035,15:40:00.0,35.774014333333334,N,-78.6770565,W,08,4.202
1638891604.6953151,2021-12-07 10:40:04.695302,15:40:01.0,35.77399916666667,N,-78.677063,W,08,5.549
1638891604.6975222,2021-12-07 10:40:04.697510,15:40:02.0,35.77398733333333,N,-78.67706166666666,W,08,5.402
1638891604.6998327,2021-12-07 10:40:04.699816,15:40:03.0,35.77398083333333,N,-78.677068,W,08,5.077
1638891604.7020197,2021-12-07 10:40:04.702008,15:40:04.0,35.773959,N,-78.67705466666666,W,08,5.567
1638891609.7042773,2021-12-07 10:40:09.704262,15:40:05.0,35.7739415,N,-78.67705816666667,W,08,5.377
1638891609.7057893,2021-12-07 10:40:09.705780,15:40:06.0,35.773935,N,-78.67706066666666,W,08,4.208
1638891609.7072437,2021-12-07 10:40:09.707236,15:40:07.0,35.7739205,N,-78.67705633333334,W,08,4.373
1638891609.7087138,2021-12-07 10:40:09.708703,15:40:08.0,35.77390966666667,N,-78.67705783333334,W,08,3.960
1638891609.71042,2021-12-07 10:40:09.710410,15:40:09.0,35.77389683333333,N,-78.67706583333333,W,09,4.528
1638891614.7124147,2021-12-07 10:40:14.712397,15:40:10.0,35.77387816666667,N,-78.67706316666667,W,09,4.637
1638891614.7141166,2021-12-07 10:40:14.714107,15:40:11.0,35.773862666666666,N,-78.67706283333334,W,09,3.758
1638891614.7157757,2021-12-07 10:40:14.715766,15:40:12.0,35.773848666666666,N,-78.67706266666667,W,09,3.864
1638891614.7174654,2021-12-07 10:40:14.717456,15:40:13.0,35.773836833333334,N,-78.677065,W,09,3.959
1638891614.7192376,2021-12-07 10:40:14.719227,15:40:14.0,35.77382933333333,N,-78.6770745,W,09,2.962
1638891619.721791,2021-12-07 10:40:19.721769,15:40:15.0,35.773825,N,-78.67708116666667,W,09,2.532
1638891619.7240968,2021-12-07 10:40:19.724084,15:40:16.0,35.773816,N,-78.67708083333333,W,09,3.090
1638891619.7262945,2021-12-07 10:40:19.726282,15:40:17.0,35.77379333333333,N,-78.67709766666667,W,09,8.605
1638891619.7286055,2021-12-07 10:40:19.728593,15:40:18.0,35.773782,N,-78.677093,W,09,4.853
1638891619.7308586,2021-12-07 10:40:19.730845,15:40:19.0,35.773772666666666,N,-78.67708266666666,W,09,3.955
1638891624.7328944,2021-12-07 10:40:24.732883,15:40:20.0,35.7737545,N,-78.6770925,W,09,6.531
1638891624.7338536,2021-12-07 10:40:24.733847,15:40:21.0,35.77373816666667,N,-78.67708466666667,W,09,6.353
1638891624.7347546,2021-12-07 10:40:24.734749,15:40:22.0,35.773723,N,-78.677066,W,09,6.209
1638891624.7356315,2021-12-07 10:40:24.735626,15:40:23.0,35.7737055,N,-78.67705433333333,W,09,6.301
1638891624.736508,2021-12-07 10:40:24.736503,15:40:24.0,35.77366766666667,N,-78.67709266666667,W,09,11.109
1638891629.7385428,2021-12-07 10:40:29.738519,15:40:25.0,35.77364333333333,N,-78.677099,W,08,10.640
1638891629.741131,2021-12-07 10:40:29.741114,15:40:26.0,35.773625333333335,N,-78.67708,W,08,9.295
1638891629.7434194,2021-12-07 10:40:29.743403,15:40:27.0,35.7736305,N,-78.67703583333333,W,08,6.400
1638891629.745624,2021-12-07 10:40:29.745612,15:40:28.0,35.77362016666667,N,-78.67701816666667,W,08,5.715
1638891629.7478015,2021-12-07 10:40:29.747790,15:40:29.0,35.77361966666667,N,-78.67700033333334,W,08,4.445
1638891634.750767,2021-12-07 10:40:34.750743,15:40:30.0,35.773618666666664,N,-78.67698383333334,W,08,4.514
1638891634.7530532,2021-12-07 10:40:34.753040,15:40:31.0,35.7736115,N,-78.6769685,W,08,4.958
1638891634.7552605,2021-12-07 10:40:34.755248,15:40:32.0,35.7736005,N,-78.67695033333334,W,08,5.613
1638891634.7574513,2021-12-07 10:40:34.757439,15:40:33.0,35.77359216666667,N,-78.676925,W,08,6.566
1638891634.7606053,2021-12-07 10:40:34.760584,15:40:34.0,35.77358816666667,N,-78.6768985,W,08,6.396
1638891639.763104,2021-12-07 10:40:39.763087,15:40:35.0,35.773573999999996,N,-78.67688783333334,W,09,5.597
1638891639.764825,2021-12-07 10:40:39.764815,15:40:36.0,35.773567166666666,N,-78.67686783333333,W,09,5.817
1638891639.7664835,2021-12-07 10:40:39.766474,15:40:37.0,35.77356116666667,N,-78.67685066666667,W,09,5.385
1638891639.7681592,2021-12-07 10:40:39.768149,15:40:38.0,35.773557333333336,N,-78.67682833333333,W,09,6.016
1638891639.7700756,2021-12-07 10:40:39.770066,15:40:39.0,35.77354,N,-78.67688016666666,W,11,4.035
1638891644.7718065,2021-12-07 10:40:44.771795,15:40:40.0,35.773528,N,-78.6768735,W,11,5.625
1638891644.7727563,2021-12-07 10:40:44.772749,15:40:41.0,35.77351516666667,N,-78.6768685,W,11,6.689
1638891644.7736592,2021-12-07 10:40:44.773654,15:40:42.0,35.77350283333333,N,-78.6768565,W,11,5.840
1638891644.7745376,2021-12-07 10:40:44.774532,15:40:43.0,35.773488666666665,N,-78.67684666666666,W,11,6.279
1638891644.7754164,2021-12-07 10:40:44.775411,15:40:44.0,35.77347266666666,N,-78.67684016666666,W,11,5.891
1638891649.7774186,2021-12-07 10:40:49.777396,15:40:45.0,35.7734615,N,-78.67682983333333,W,11,4.763
1638891649.7798758,2021-12-07 10:40:49.779862,15:40:46.0,35.773452,N,-78.676821,W,11,4.766
1638891649.7820833,2021-12-07 10:40:49.782071,15:40:47.0,35.77343783333333,N,-78.67681116666667,W,11,5.127
1638891649.7842767,2021-12-07 10:40:49.784265,15:40:48.0,35.773422833333335,N,-78.6767995,W,11,5.291
1638891649.7864544,2021-12-07 10:40:49.786443,15:40:49.0,35.7734055,N,-78.67679033333333,W,11,5.485
1638891654.7889056,2021-12-07 10:40:54.788890,15:40:50.0,35.773395666666666,N,-78.6767755,W,11,5.357
1638891654.790565,2021-12-07 10:40:54.790556,15:40:51.0,35.773383333333335,N,-78.67676416666667,W,10,5.493
1638891654.7921286,2021-12-07 10:40:54.792121,15:40:52.0,35.773370666666665,N,-78.6767505,W,10,5.721
1638891654.7936797,2021-12-07 10:40:54.793672,15:40:53.0,35.77335633333333,N,-78.67674233333334,W,11,5.474
1638891654.7952325,2021-12-07 10:40:54.795225,15:40:54.0,35.773341333333335,N,-78.67673816666667,W,11,5.605
1638891659.797827,2021-12-07 10:40:59.797804,15:40:55.0,35.77332633333333,N,-78.67672916666666,W,11,5.897
1638891659.8004973,2021-12-07 10:40:59.800482,15:40:56.0,35.7733085,N,-78.676717,W,11,5.622
1638891659.8028815,2021-12-07 10:40:59.802866,15:40:57.0,35.77329266666667,N,-78.67670766666667,W,11,5.506
1638891659.805279,2021-12-07 10:40:59.805266,15:40:58.0,35.773275,N,-78.6766985,W,11,5.570
1638891659.807643,2021-12-07 10:40:59.807630,15:40:59.0,35.7732615,N,-78.67668733333333,W,11,5.373
1638891664.809864,2021-12-07 10:41:04.809852,15:41:00.0,35.7732445,N,-78.67667433333334,W,11,5.548
1638891664.810842,2021-12-07 10:41:04.810837,15:41:01.0,35.77323283333333,N,-78.6766615,W,11,5.528
1638891664.811731,2021-12-07 10:41:04.811726,15:41:02.0,35.773220333333335,N,-78.67664633333334,W,11,5.636
1638891664.8126101,2021-12-07 10:41:04.812605,15:41:03.0,35.77320383333333,N,-78.67663166666667,W,11,5.650
1638891664.8134935,2021-12-07 10:41:04.813489,15:41:04.0,35.77319416666667,N,-78.676615,W,11,5.042
1638891669.8149395,2021-12-07 10:41:09.814925,15:41:05.0,35.7731905,N,-78.6765855,W,11,6.099
1638891669.8163323,2021-12-07 10:41:09.816324,15:41:06.0,35.77317816666667,N,-78.67656816666667,W,10,5.483
1638891669.817661,2021-12-07 10:41:09.817653,15:41:07.0,35.77318183333333,N,-78.67653566666667,W,10,4.395
1638891669.8189712,2021-12-07 10:41:09.818964,15:41:08.0,35.77318116666667,N,-78.67650733333333,W,10,5.128
1638891669.82033,2021-12-07 10:41:09.820322,15:41:09.0,35.77318233333333,N,-78.67648116666666,W,10,4.234
1638891674.8218632,2021-12-07 10:41:14.821851,15:41:10.0,35.77319033333333,N,-78.67646083333334,W,10,0.813
1638891674.8228016,2021-12-07 10:41:14.822796,15:41:11.0,35.7732,N,-78.67644616666666,W,10,0.121
1638891674.8237088,2021-12-07 10:41:14.823703,15:41:12.0,35.773209333333334,N,-78.6764325,W,11,0.059
1638891674.824582,2021-12-07 10:41:14.824577,15:41:13.0,35.77321633333333,N,-78.67642116666667,W,11,0.186
1638891674.8254564,2021-12-07 10:41:14.825451,15:41:14.0,35.773224,N,-78.67640933333334,W,10,0.140
1638891679.8273652,2021-12-07 10:41:19.827342,15:41:15.0,35.77323,N,-78.676399,W,10,0.082
1638891679.8298104,2021-12-07 10:41:19.829796,15:41:16.0,35.77323616666666,N,-78.67638933333333,W,10,0.128
1638891679.8320093,2021-12-07 10:41:19.831997,15:41:17.0,35.773242,N,-78.67638,W,10,0.160
1638891679.8342004,2021-12-07 10:41:19.834188,15:41:18.0,35.7732475,N,-78.67637083333334,W,10,0.114
1638891679.8363678,2021-12-07 10:41:19.836356,15:41:19.0,35.773252166666666,N,-78.6763625,W,10,0.133
1638891684.8384879,2021-12-07 10:41:24.838476,15:41:20.0,35.773255666666664,N,-78.67635516666667,W,10,0.140
1638891684.8394527,2021-12-07 10:41:24.839446,15:41:21.0,35.77326033333333,N,-78.676347,W,10,0.134
1638891684.840342,2021-12-07 10:41:24.840337,15:41:22.0,35.773263,N,-78.6763415,W,10,0.077
1638891684.8412147,2021-12-07 10:41:24.841209,15:41:23.0,35.773266,N,-78.676335,W,10,0.100
1638891684.842136,2021-12-07 10:41:24.842131,15:41:24.0,35.773268333333334,N,-78.6763295,W,10,0.121
1638891689.8434381,2021-12-07 10:41:29.843426,15:41:25.0,35.773270333333336,N,-78.676331,W,10,1.833
1638891689.8444183,2021-12-07 10:41:29.844413,15:41:26.0,35.7732735,N,-78.67632716666667,W,10,0.552
1638891689.845353,2021-12-07 10:41:29.845348,15:41:27.0,35.7732755,N,-78.676321,W,10,0.895
1638891689.8462796,2021-12-07 10:41:29.846275,15:41:28.0,35.773274666666666,N,-78.676313,W,10,2.124
1638891689.8472106,2021-12-07 10:41:29.847206,15:41:29.0,35.77326983333333,N,-78.67630133333333,W,10,3.969
1638891694.8492255,2021-12-07 10:41:34.849201,15:41:30.0,35.77326516666667,N,-78.67628933333333,W,10,4.045
1638891694.8517056,2021-12-07 10:41:34.851691,15:41:31.0,35.773261,N,-78.67627566666667,W,10,4.520
1638891694.8540907,2021-12-07 10:41:34.854078,15:41:32.0,35.773254333333334,N,-78.67625916666667,W,10,5.668
1638891694.856437,2021-12-07 10:41:34.856425,15:41:33.0,35.77324933333333,N,-78.67624383333333,W,10,4.965
1638891694.8587701,2021-12-07 10:41:34.858758,15:41:34.0,35.773242333333336,N,-78.67623133333333,W,10,5.394
1638891699.8617532,2021-12-07 10:41:39.861741,15:41:35.0,35.773234333333335,N,-78.67621866666667,W,10,5.572
1638891699.8626864,2021-12-07 10:41:39.862680,15:41:36.0,35.773224166666665,N,-78.67620566666666,W,10,6.495
1638891699.863564,2021-12-07 10:41:39.863559,15:41:37.0,35.773214833333334,N,-78.6761935,W,10,5.537
1638891699.864445,2021-12-07 10:41:39.864440,15:41:38.0,35.77320483333333,N,-78.6761805,W,09,6.350
1638891699.865314,2021-12-07 10:41:39.865309,15:41:39.0,35.773196166666665,N,-78.67616516666666,W,09,6.670
1638891704.8668597,2021-12-07 10:41:44.866844,15:41:40.0,35.773193,N,-78.67614766666667,W,10,5.950
1638891704.8684719,2021-12-07 10:41:44.868463,15:41:41.0,35.773195333333334,N,-78.676127,W,10,5.678
1638891704.869996,2021-12-07 10:41:44.869987,15:41:42.0,35.77319333333333,N,-78.67610766666667,W,10,5.955
1638891704.8714542,2021-12-07 10:41:44.871446,15:41:43.0,35.773195333333334,N,-78.6760855,W,10,5.485
1638891704.8729086,2021-12-07 10:41:44.872901,15:41:44.0,35.77319216666667,N,-78.676067,W,10,5.941
1638891709.8752253,2021-12-07 10:41:49.875203,15:41:45.0,35.77318833333333,N,-78.6760465,W,10,5.974
1638891709.8775716,2021-12-07 10:41:49.877559,15:41:46.0,35.77318566666667,N,-78.676028,W,10,5.719
1638891709.880021,2021-12-07 10:41:49.880008,15:41:47.0,35.773179666666664,N,-78.6760125,W,10,5.987
1638891709.8823946,2021-12-07 10:41:49.882382,15:41:48.0,35.773174,N,-78.67599566666667,W,10,5.792
1638891709.8847122,2021-12-07 10:41:49.884701,15:41:49.0,35.773178333333334,N,-78.675974,W,11,6.104
1638891714.886966,2021-12-07 10:41:54.886954,15:41:50.0,35.77317733333334,N,-78.6759525,W,11,5.798
1638891714.8879988,2021-12-07 10:41:54.887993,15:41:51.0,35.7731835,N,-78.67593,W,11,5.846
1638891714.8889806,2021-12-07 10:41:54.888975,15:41:52.0,35.7731795,N,-78.675912,W,11,5.622
1638891714.8900135,2021-12-07 10:41:54.890006,15:41:53.0,35.77317266666667,N,-78.6758945,W,11,6.466
1638891714.8909702,2021-12-07 10:41:54.890965,15:41:54.0,35.7731645,N,-78.675879,W,11,6.163
1638891719.892681,2021-12-07 10:41:59.892665,15:41:55.0,35.77315866666667,N,-78.675862,W,11,6.163
1638891719.894165,2021-12-07 10:41:59.894157,15:41:56.0,35.773158,N,-78.6758445,W,11,5.515
1638891719.8955882,2021-12-07 10:41:59.895581,15:41:57.0,35.773157,N,-78.67582766666666,W,11,5.546
1638891719.8969996,2021-12-07 10:41:59.896993,15:41:58.0,35.773153,N,-78.67580916666667,W,11,5.810
1638891719.8984022,2021-12-07 10:41:59.898395,15:41:59.0,35.773146,N,-78.67579433333333,W,11,5.353
1638891724.9001462,2021-12-07 10:42:04.900134,15:42:00.0,35.77314616666666,N,-78.6757755,W,11,5.818
1638891724.9011476,2021-12-07 10:42:04.901142,15:42:01.0,35.7731415,N,-78.67575683333334,W,11,5.829
1638891724.9020953,2021-12-07 10:42:04.902090,15:42:02.0,35.773134166666665,N,-78.67574066666667,W,11,5.779
1638891724.9030375,2021-12-07 10:42:04.903032,15:42:03.0,35.773121,N,-78.6757255,W,11,6.010
1638891724.9039762,2021-12-07 10:42:04.903971,15:42:04.0,35.77310833333333,N,-78.67571366666667,W,11,5.280
1638891729.9052632,2021-12-07 10:42:09.905251,15:42:05.0,35.77310266666667,N,-78.6756965,W,11,5.122
1638891729.9062638,2021-12-07 10:42:09.906258,15:42:06.0,35.77309183333333,N,-78.675682,W,11,5.549
1638891729.9072173,2021-12-07 10:42:09.907212,15:42:07.0,35.773084833333336,N,-78.67566616666667,W,11,5.760
1638891729.9081674,2021-12-07 10:42:09.908163,15:42:08.0,35.77307733333333,N,-78.67565166666667,W,11,5.477
1638891729.909151,2021-12-07 10:42:09.909145,15:42:09.0,35.77307366666667,N,-78.67563666666666,W,11,5.224
1638891734.911136,2021-12-07 10:42:14.911112,15:42:10.0,35.773069166666666,N,-78.67562416666667,W,11,5.120
1638891734.9136066,2021-12-07 10:42:14.913594,15:42:11.0,35.77306033333333,N,-78.6756125,W,11,5.069
1638891734.9159784,2021-12-07 10:42:14.915966,15:42:12.0,35.7730475,N,-78.67560216666666,W,11,5.624
1638891734.9185588,2021-12-07 10:42:14.918544,15:42:13.0,35.77303233333333,N,-78.67559283333334,W,11,5.426
1638891734.9209998,2021-12-07 10:42:14.920988,15:42:14.0,35.7730195,N,-78.6755835,W,11,5.333
1638891739.9240317,2021-12-07 10:42:19.924009,15:42:15.0,35.77300566666667,N,-78.67557866666667,W,11,4.396
1638891739.9265199,2021-12-07 10:42:19.926507,15:42:16.0,35.772997,N,-78.67557216666667,W,11,3.769
1638891739.9288971,2021-12-07 10:42:19.928883,15:42:17.0,35.77297333333333,N,-78.675568,W,11,5.334
1638891739.9314191,2021-12-07 10:42:19.931404,15:42:18.0,35.77294916666666,N,-78.67555916666667,W,11,5.780
1638891739.9337604,2021-12-07 10:42:19.933748,15:42:19.0,35.7729325,N,-78.67554866666667,W,11,6.112
1638891744.9363074,2021-12-07 10:42:24.936292,15:42:20.0,35.7729165,N,-78.6755375,W,11,6.101
1638891744.9377956,2021-12-07 10:42:24.937785,15:42:21.0,35.77290166666667,N,-78.67552833333333,W,11,5.993
1638891744.939307,2021-12-07 10:42:24.939297,15:42:22.0,35.772891,N,-78.67551516666667,W,09,6.104
1638891744.9407222,2021-12-07 10:42:24.940714,15:42:23.0,35.7728825,N,-78.6755025,W,09,5.456
1638891744.9421575,2021-12-07 10:42:24.942148,15:42:24.0,35.77287616666667,N,-78.6754835,W,09,6.198
1638891749.9445546,2021-12-07 10:42:29.944529,15:42:25.0,35.77286466666666,N,-78.67547016666667,W,09,6.141
1638891749.947026,2021-12-07 10:42:29.947013,15:42:26.0,35.772848,N,-78.67546116666666,W,09,6.070
1638891749.949445,2021-12-07 10:42:29.949432,15:42:27.0,35.77283383333334,N,-78.675449,W,09,6.296
1638891749.9517863,2021-12-07 10:42:29.951775,15:42:28.0,35.77281166666667,N,-78.67544516666666,W,09,6.139
1638891749.9541218,2021-12-07 10:42:29.954110,15:42:29.0,35.772791833333336,N,-78.67543966666666,W,09,6.254
1638891754.957177,2021-12-07 10:42:34.957153,15:42:30.0,35.77278333333334,N,-78.67542583333334,W,08,5.436
1638891754.9596913,2021-12-07 10:42:34.959678,15:42:31.0,35.77276466666667,N,-78.67542266666666,W,09,5.433
1638891754.962161,2021-12-07 10:42:34.962146,15:42:32.0,35.772752,N,-78.67541533333333,W,10,4.376
1638891754.9645288,2021-12-07 10:42:34.964517,15:42:33.0,35.77273816666667,N,-78.6754065,W,10,5.680
1638891754.9668746,2021-12-07 10:42:34.966863,15:42:34.0,35.77273133333333,N,-78.67538916666666,W,10,5.942
1638891759.9693344,2021-12-07 10:42:39.969322,15:42:35.0,35.7727245,N,-78.6753705,W,10,6.202
1638891759.970335,2021-12-07 10:42:39.970329,15:42:36.0,35.77271483333333,N,-78.67535666666667,W,08,6.004
1638891759.9712787,2021-12-07 10:42:39.971273,15:42:37.0,35.772703666666665,N,-78.67534066666667,W,08,6.757
1638891759.972221,2021-12-07 10:42:39.972216,15:42:38.0,35.772706166666666,N,-78.67531583333333,W,07,6.357
1638891759.9731529,2021-12-07 10:42:39.973148,15:42:39.0,35.772695166666665,N,-78.67530283333333,W,08,6.140
1638891764.974562,2021-12-07 10:42:44.974549,15:42:40.0,35.772679833333335,N,-78.675293,W,08,6.032
1638891764.975556,2021-12-07 10:42:44.975550,15:42:41.0,35.7726695,N,-78.67527566666666,W,08,6.032
1638891764.9765077,2021-12-07 10:42:44.976503,15:42:42.0,35.772650166666665,N,-78.67527183333333,W,09,5.743
1638891764.9774404,2021-12-07 10:42:44.977435,15:42:43.0,35.772640333333335,N,-78.67525583333334,W,09,5.999
1638891764.97838,2021-12-07 10:42:44.978375,15:42:44.0,35.772632333333334,N,-78.67523816666667,W,09,6.101
1638891769.9803905,2021-12-07 10:42:49.980367,15:42:45.0,35.772623,N,-78.67522266666667,W,09,5.594
1638891769.9828594,2021-12-07 10:42:49.982846,15:42:46.0,35.7726135,N,-78.675207,W,10,6.435
1638891769.985234,2021-12-07 10:42:49.985222,15:42:47.0,35.77260233333333,N,-78.6751935,W,10,6.384
1638891769.987598,2021-12-07 10:42:49.987586,15:42:48.0,35.77259183333334,N,-78.67517616666666,W,11,7.063
1638891769.990172,2021-12-07 10:42:49.990157,15:42:49.0,35.7725815,N,-78.67516433333333,W,11,5.665
1638891774.9934385,2021-12-07 10:42:54.993414,15:42:50.0,35.7725745,N,-78.67515583333333,W,12,3.814
1638891774.9963787,2021-12-07 10:42:54.996360,15:42:51.0,35.7725715,N,-78.6751465,W,12,1.921
1638891774.9989457,2021-12-07 10:42:54.998932,15:42:52.0,35.772575,N,-78.67512483333333,W,12,3.296
1638891775.0013545,2021-12-07 10:42:55.001342,15:42:53.0,35.772578333333335,N,-78.67510533333333,W,12,3.271
1638891775.0058432,2021-12-07 10:42:55.005819,15:42:54.0,35.772580833333336,N,-78.67508366666667,W,12,3.800
1638891780.0098171,2021-12-07 10:43:00.009792,15:42:55.0,35.772581,N,-78.6750635,W,12,3.739
1638891780.0136976,2021-12-07 10:43:00.013670,15:42:56.0,35.77258466666667,N,-78.6750435,W,12,3.083
1638891780.0169425,2021-12-07 10:43:00.016920,15:42:57.0,35.77258283333333,N,-78.67501766666666,W,12,4.640
1638891780.0204747,2021-12-07 10:43:00.020449,15:42:58.0,35.7725765,N,-78.67499583333333,W,12,5.399
1638891780.0242605,2021-12-07 10:43:00.024237,15:42:59.0,35.772571666666664,N,-78.6749745,W,12,5.343
1638891785.02804,2021-12-07 10:43:05.028017,15:43:00.0,35.77256466666667,N,-78.67495483333333,W,12,5.764
1638891785.032866,2021-12-07 10:43:05.032843,15:43:01.0,35.77255683333333,N,-78.67493583333334,W,12,5.665
1638891785.0359557,2021-12-07 10:43:05.035934,15:43:02.0,35.772549833333336,N,-78.674918,W,12,4.815
1638891785.0394113,2021-12-07 10:43:05.039387,15:43:03.0,35.772541833333335,N,-78.67490016666666,W,12,5.825
1638891785.0423627,2021-12-07 10:43:05.042335,15:43:04.0,35.772534,N,-78.67488533333334,W,12,5.133
1638891790.0468566,2021-12-07 10:43:10.046832,15:43:05.0,35.7725245,N,-78.67487216666666,W,12,4.696
1638891790.0507102,2021-12-07 10:43:10.050689,15:43:06.0,35.77251866666667,N,-78.67486016666666,W,12,4.178
1638891790.0543408,2021-12-07 10:43:10.054321,15:43:07.0,35.7725165,N,-78.67485283333333,W,12,2.763
1638891790.057531,2021-12-07 10:43:10.057448,15:43:08.0,35.772520166666666,N,-78.67483933333334,W,12,4.400
1638891790.060822,2021-12-07 10:43:10.060804,15:43:09.0,35.772528666666666,N,-78.674827,W,12,5.440
1638891795.0644705,2021-12-07 10:43:15.064455,15:43:10.0,35.77253783333333,N,-78.67481516666666,W,12,5.663
1638891795.0669663,2021-12-07 10:43:15.066949,15:43:11.0,35.77254683333334,N,-78.6748035,W,12,5.459
1638891795.0691965,2021-12-07 10:43:15.069178,15:43:12.0,35.772555833333335,N,-78.67479333333333,W,12,5.537
1638891795.0741262,2021-12-07 10:43:15.074108,15:43:13.0,35.772568,N,-78.67478583333333,W,12,5.766
